"","rstudent","dffits","cook.d","cov.r","tau2.del","QE.del","hat","weight","inf"
"221",-1.14397684835084,-0.0583239874817904,0.0033985727422708,1.00126066168487,0.803073597545294,1230.38074939251,0.00250250208180045,0.250250208180045,""
"222",-0.239600276883001,-0.010335332174109,0.000107088874142779,1.00588030736149,0.807871900231243,1233.33183119723,0.00286137040996143,0.286137040996143,""
"223",0.174198345075352,0.0163317444432221,0.000268670276686904,1.01001025734211,0.810443025624268,1233.56408563027,0.00469805374319918,0.469805374319918,""
"224",-1.23391871232944,-0.0745960687517459,0.00555043721442831,1.00092994726979,0.801640692210134,1227.11378074315,0.00343879484362997,0.343879484362997,""
"225",2.17509191184247,0.11641291521155,0.0133643879127319,0.989771833101863,0.789067144582022,1218.65716632005,0.00345132613268005,0.345132613268005,""
"226",-0.452690436021156,-0.0247753279166723,0.000615882762746139,1.00680876570949,0.808023770412177,1232.2238910604,0.00364968500424343,0.364968500424343,""
"227",0.844846395988568,0.0529897439023421,0.00281269174784984,1.0053010257538,0.806232848194201,1231.27006064229,0.00373090178702271,0.373090178702271,""
"228",-1.2578495906687,-0.0761106299155057,0.00577677173685516,1.00068538345936,0.801374669580156,1226.92581433766,0.00343051063960294,0.343051063960294,""
"229",1.63810153724853,0.0933503674971228,0.00865657292593365,0.997357852240005,0.797425975951427,1224.32704965519,0.00360860022584343,0.360860022584343,""
"230",-1.18064011378645,-0.0712173769544628,0.00506160554744388,1.00146257743356,0.802220053646884,1227.52835629694,0.0034568571336147,0.34568571336147,""
"231",1.23780621593771,0.0738422531297515,0.00544235941619878,1.00194896297936,0.802507050407649,1228.22192238179,0.00368672240592818,0.368672240592818,""
"232",-2.57176725690162,-0.152092500453528,0.0227776176203307,0.984257703499377,0.783579878508245,1216.40834130479,0.0028180656525595,0.28180656525595,""
"233",1.52772636496838,0.0881582502405509,0.0077311884472098,0.998729801820832,0.798942370335451,1225.45318704795,0.00363347606063781,0.363347606063781,""
"234",1.1855119143942,0.0771941345256919,0.0059473834724823,1.00285946464979,0.802770264598488,1221.04356266635,0.0043577161714829,0.43577161714829,""
"235",-3.41535678966462,-0.0152630431870218,0.000232960050819657,0.999688546160408,0.804105986796299,1221.86302657115,1.92651548167067e-05,0.00192651548167067,""
"236",-0.671769705872938,-0.0316439038503001,0.00100222134738804,1.00364381802732,0.805916603380721,1232.45931723555,0.00236313573977208,0.236313573977208,""
"237",-0.147140849906568,-0.00509823273749201,2.60464055746374e-05,1.00535785535063,0.807643316048739,1233.50203228526,0.00254386481570464,0.254386481570464,""
"238",-3.31191035813087,-0.0347673297866659,0.00120871647238423,0.998720169483894,0.802916929352657,1222.28554322554,0.000103238926058789,0.0103238926058789,""
"239",-0.40952815569129,-0.0185265909631275,0.000343786511359418,1.00469617592819,0.806984666511431,1233.09550316503,0.00246712349619093,0.246712349619093,""
"240",-0.0642771652469277,-0.00083978047559178,7.06771466668213e-07,1.00547591804223,0.807755475493807,1233.57545403563,0.00256228317277798,0.256228317277798,""
"241",-1.80533992561341,-0.0764831715944084,0.00583682274542532,0.997009449133154,0.79927643205557,1228.25689772289,0.00162279851143107,0.162279851143107,""
"242",-0.388942186801781,-0.0174802320650247,0.000306064539609455,1.00476312002056,0.807052149041535,1233.13633783708,0.00247414338954847,0.247414338954847,""
"243",0.255695006403143,0.0154785401197328,0.000240112668063401,1.00549411295862,0.807725794383173,1233.58628403931,0.00260652452219553,0.260652452219553,""
"244",-3.33313147744552,-0.0314662624464154,0.000990097382641624,0.99892558499715,0.80317084896751,1222.20158242793,8.38891191212846e-05,0.00838891191212846,""
"245",-0.29540437412174,-0.0127063091202182,0.000161749669440264,1.00503591915971,0.807325823810796,1233.30336157959,0.00250391060780785,0.250391060780785,""
"246",0.131774918547231,0.00919778179818422,8.47903015796211e-05,1.00557087277868,0.807825929251311,1233.63483484571,0.00259450841160286,0.259450841160286,""
"247",-0.938241636522551,-0.0482654529106777,0.00232964699380664,1.00270251905925,0.804537827938915,1231.20050352212,0.00264397705014728,0.264397705014728,""
"248",0.288238335863674,0.0183242693765015,0.000336704788203011,1.00614790026434,0.80808189814079,1233.55485083578,0.00294205827985977,0.294205827985977,""
"249",0.138203954435375,0.010281365684681,0.000106010528665912,1.00628704338009,0.808251497736277,1233.63455649733,0.002930768909165,0.2930768909165,""
"250",0.129862109701257,0.00983090520129468,9.69249083048421e-05,1.00628983063263,0.808255591347539,1233.63554780792,0.00292992908824905,0.292992908824904,""
"251",-1.95153387628919,-0.0945594765013203,0.00890287831539933,0.994943466798535,0.796449390643842,1226.30939368475,0.00206683211394613,0.206683211394613,""
"252",-0.823652214115663,-0.0421951721813556,0.00178143669622931,1.00341325574248,0.805285182738772,1231.65737728821,0.00269110994644953,0.269110994644953,""
"253",-0.338037292875135,-0.015761910620082,0.000249013490944358,1.00563132171906,0.807606928995176,1233.1402262564,0.00284762441570689,0.284762441570689,""
"254",-0.492504263279002,-0.024245426528905,0.000588936688883151,1.00508023386515,0.807033693582938,1232.760481096,0.00280554019766161,0.28055401976616,""
"255",-1.53162885724736,-0.0774832519763249,0.00598696506314112,0.998293319758692,0.799914497465706,1228.44521759159,0.00234010848945137,0.234010848945137,""
"256",-1.76458156489343,-0.0874375012643017,0.00761687566620188,0.996416033039662,0.797964461634168,1227.26645472279,0.00219429370225802,0.219429370225802,""
"257",-0.0187671806467821,0.00175830388406959,3.10042706121019e-06,1.00625266497292,0.808234904915044,1233.59349152103,0.00291124840499941,0.291124840499941,""
"258",-0.0583997829076171,-0.000406805166795396,1.65955798136993e-07,1.00621520427115,0.808199685382992,1233.56350095872,0.00290508442686586,0.290508442686586,""
"259",-1.52558014791324,-0.0945431761244772,0.00888628898918496,0.997676570595045,0.797971932865734,1223.99739813158,0.00344361543448648,0.344361543448648,""
"260",-1.13309451969171,-0.0692145490681865,0.00478261528071036,1.0019861869563,0.802675908916557,1227.38619887646,0.00357486211300924,0.357486211300923,""
"261",-0.76496945936681,-0.0452465635433734,0.00205042528357411,1.00512691248247,0.806101457189656,1230.20887799411,0.00367382274782016,0.367382274782016,""
"262",-1.26227877638485,-0.077600175500799,0.00600381669276976,1.00066615542669,0.801235012755942,1226.29817163866,0.00353455366933235,0.353455366933235,""
"263",-1.70158010790484,-0.105691356686947,0.0110833534525265,0.995487029759474,0.79558336790293,1222.43087243591,0.00337635978920105,0.337635978920105,""
"264",-2.38815301859398,-0.146696925889941,0.0211909305896411,0.986045216489816,0.78531141178307,1216.45774912458,0.00306567245230264,0.306567245230264,""
"265",2.65855336845718,0.0920309779027465,0.00843801305257749,0.992416653704097,0.794331817285629,1224.2074586154,0.0014168604560066,0.14168604560066,""
"266",-0.0582317304060307,-0.000529231428826996,2.80699081544045e-07,1.00548274698597,0.807761772831495,1233.57971318547,0.00256351611659044,0.256351611659044,""
"267",-0.159042648875266,-0.00570988315632243,3.2670528685497e-05,1.00533719255494,0.807623293306155,1233.48921877727,0.00254098777262349,0.254098777262349,""
"268",0.745187234372433,0.0392879222731063,0.00154537896992776,1.00416458264088,0.806247486199336,1232.74031947533,0.00258897137051972,0.258897137051971,""
"269",-0.65860966100884,-0.03099752949105,0.000961734629903686,1.00370479251829,0.805978682617139,1232.49595188335,0.00236899024201138,0.236899024201138,""
"270",-0.631943521993855,-0.0296832414385644,0.000881980207328372,1.00382588750255,0.806101934972735,1232.5687723133,0.00238064912506695,0.238064912506695,""
"271",-0.855995108207511,-0.040511858748234,0.00164168558348183,1.00271334547527,0.804968719012924,1231.90206869683,0.00227426273253926,0.227426273253926,""
"272",0.798211135003562,0.0417325851196534,0.00174337440942711,1.00392737966003,0.805989574742607,1232.58950933053,0.00258070525742757,0.258070525742757,""
"273",-0.126430399326225,-0.00418714226408985,1.75884763870312e-05,1.00663984016289,0.80841626980716,1233.46664815618,0.00313593756691201,0.313593756691201,""
"274",0.054329559847573,0.00608828977679384,3.71924228197107e-05,1.00681401645471,0.808580426851929,1233.62539186072,0.00316423800492429,0.316423800492429,""
"275",-1.28013833176701,-0.0711777261139952,0.00505524897869182,1.00035328734595,0.801599356115245,1228.72742993277,0.00290207239696265,0.290207239696264,""
"276",-0.0610395908090641,-0.000455429390740029,2.0810246485677e-07,1.00674393097016,0.808514570746684,1233.54495146161,0.00315267595758465,0.315267595758465,""
"277",-0.221421581984662,-0.00964266390918296,9.32662584921684e-05,1.0064834220467,0.808241303458044,1233.3069639953,0.00313480360653356,0.313480360653356,""
"278",-0.290124941694637,-0.0156797118950096,0.0002473483640676,1.00912787472219,0.809662326903116,1230.31750794363,0.00450922149625988,0.450922149625987,""
"279",-0.576083720623617,-0.036027934679858,0.00130345076717298,1.00769400590828,0.808062000356692,1224.88738968441,0.00449513729971509,0.449513729971509,""
"280",-0.198236001096128,-0.0092801332017866,8.6676584823146e-05,1.0094087221375,0.809974774489636,1231.55981655812,0.00451288922354649,0.451288922354649,""
"281",0.590577934643962,0.0427929556781145,0.00184005389731997,1.00817417995012,0.808567112360973,1229.66050798358,0.00452697783973146,0.452697783973146,""
"282",0.21907790254483,0.0189148161555666,0.000360156140606559,1.00957067601241,0.810144486961995,1233.50984566599,0.00452423653854773,0.452423653854773,""
"283",0.445553379331599,0.0336101847524043,0.00113615973110719,1.00889171135542,0.809376236448216,1231.8002456355,0.00452673305967169,0.452673305967169,""
"284",0.163686659481707,0.0152552480115875,0.000234300433759504,1.00965458935623,0.810240225910921,1233.62375023991,0.00452323331024436,0.452323331024436,""
"285",0.402137245660742,0.030826469926076,0.000955968878118474,1.0090636455108,0.809570375337611,1232.28320776012,0.00452645431547788,0.452645431547788,""
"286",2.58682970766315,0.133627396950583,0.0174856133649861,0.982654574280422,0.781106328088745,1212.79362322767,0.00341312476894468,0.341312476894467,""
"287",1.67979863023685,0.0964740137422722,0.00923688298193354,0.996725707658886,0.796616838569269,1223.05579040565,0.00369448864423782,0.369448864423781,""
"288",1.04580894855389,0.0645838520201052,0.00417112039120665,1.00382269581871,0.804491037518538,1229.51371456728,0.00379821187410414,0.379821187410414,""
"289",-1.05865656289236,-0.0497769275906733,0.00247678117657305,1.00155448944964,0.803790043968645,1231.20825495604,0.00216185701020467,0.216185701020467,""
"290",-1.58934658943662,-0.0703137228907545,0.00493477902525432,0.99825708416302,0.800485038585688,1229.14472058599,0.00179809824432088,0.179809824432088,""
"291",-1.14608693830963,-0.0535743287596361,0.00286827493065701,1.00102362470936,0.803251905376553,1230.88831717652,0.00210873570625137,0.210873570625137,""
"292",-0.158975739486534,-0.00570644476615857,3.26311962262334e-05,1.0053373112905,0.807623408586555,1233.48929238007,0.00254100410875575,0.254100410875575,""
"293",0.0968333290093066,0.00741588402096897,5.51196442775707e-05,1.00557325150149,0.807833787647599,1233.63633803544,0.00258994421801221,0.258994421801221,""
"294",0.693065369748184,0.0368545225227515,0.00136009418964507,1.00438100408831,0.806483536932264,1232.87802015719,0.0025958673679012,0.25958673679012,""
"295",0.590057266424911,0.0319634382191106,0.00102333607443784,1.00475818907066,0.806897151915801,1233.11817290628,0.00260593457609093,0.260593457609093,""
"296",1.12068548148855,0.0558304944759692,0.00311621982195995,1.00214877235801,0.804073721536169,1231.46328238271,0.00250288609577683,0.250288609577683,""
"297",0.499836643434917,0.0275984785173306,0.000763083434039491,1.005031590179,0.807199613204282,1233.29227658293,0.00261089689581712,0.261089689581712,""
"298",-0.0750164358857167,-0.00139152335985441,1.94054727880061e-06,1.00546318425995,0.807743651805997,1233.56751610286,0.00256005568124196,0.256005568124195,""
"299",0.217244906459718,0.0135370654792752,0.00018366047308612,1.00552935883668,0.807768950559678,1233.60860003566,0.00260349531581081,0.260349531581081,""
"300",0.95289471454042,0.0486703982261373,0.00236984599664329,1.00314231971389,0.805140559247422,1232.09139502024,0.00254932249065827,0.254932249065827,""
"301",1.108240653287,0.0553136614711179,0.00305895797450114,1.00222703819783,0.804157494838271,1231.51267893724,0.00250677780473525,0.250677780473525,""
"302",1.17814951616896,0.0581856473066754,0.00338381551466055,1.00177871685965,0.803678201940172,1231.22987939971,0.00248397847908336,0.248397847908336,""
"303",1.91049266646766,0.082700327983226,0.00681517003602716,0.996375099852191,0.798021020464078,1227.77065920317,0.00210315057802568,0.210315057802568,""
"304",-0.39191854615746,-0.0176316259417909,0.000311386933888056,1.00475359215779,0.807042550708271,1233.13052260543,0.00247313885362836,0.247313885362836,""
"305",-0.607456023805037,-0.0284712140540404,0.000811483702938402,1.00393412310212,0.806212048224025,1232.63393857312,0.00239111408173884,0.239111408173884,""
"306",0.171059058699306,0.0111959377952169,0.000125631027479875,1.00555809572026,0.807806407758054,1233.62676849064,0.00259902389844142,0.259902389844142,""
"307",-1.76876728700546,-0.107736934627742,0.0115145917908842,0.994800904628419,0.794978283434243,1222.77152075175,0.00322871995262728,0.322871995262728,""
"308",-1.09958568350878,-0.0660620398470313,0.0043586005042039,1.00224028448418,0.803065939000569,1228.1472649126,0.00348332206138704,0.348332206138704,""
"309",-1.14581221710461,-0.069004242245441,0.00475345970176247,1.00180166588239,0.80258888079655,1227.79615992268,0.00346837901072419,0.346837901072419,""
"310",-1.17047217899755,-0.0705716006564639,0.00497070431678881,1.00156232748653,0.802328553384791,1227.60681629599,0.00346024428055901,0.346024428055901,""
"311",-0.926867561184662,-0.0550351038594159,0.00302951884770022,1.00375719675846,0.804715257762837,1229.40646021482,0.00353559817879086,0.353559817879086,""
"312",-1.70308366745808,-0.103770383790008,0.0106896628807539,0.99561708025327,0.7958646147219,1223.31188862496,0.00325729761122342,0.325729761122342,""
"313",-0.718771843942265,-0.0417256820930586,0.00174415652113502,1.00530856444202,0.806400037674035,1230.78020484293,0.0035910361912693,0.35910361912693,""
"314",-0.881030411887143,-0.0521034813495314,0.00271636712310378,1.00412579242213,0.805115810348191,1229.72414676477,0.00354852217173512,0.354852217173512,""
"315",0.343592901148048,0.0243013227130987,0.000593091664163883,1.00767267870594,0.808894161509601,1233.41638241793,0.00374055035131166,0.374055035131166,""
"316",-1.3644006460443,-0.082827357921907,0.00683414363989891,0.999558285015606,0.800148734847935,1226.07776586567,0.00339234370160544,0.339234370160544,""
"317",-0.353920111722463,-0.0185273332583769,0.000344567574707887,1.00721835922028,0.808464627097331,1232.6486928161,0.00366790623188418,0.366790623188418,""
"318",-1.07422932613087,-0.0644461601706032,0.00414893692163881,1.00247520008614,0.803321423173978,1228.33757617296,0.00349134872347434,0.349134872347434,""
"319",-0.488460804340795,-0.0270452272122934,0.000733775307518653,1.00664032445189,0.807842004044251,1232.05405979268,0.00364260923424588,0.364260923424587,""
"320",-0.20516044589269,-0.00918302549990241,8.4690526150498e-05,1.00767802041025,0.808955626637405,1233.15600065048,0.00369167632638792,0.369167632638792,""
"321",-1.26881537650526,-0.0768039639595702,0.00588186971238107,1.00057223923563,0.801251598318717,1226.83934751225,0.00342667921047939,0.342667921047938,""
"322",-0.736963026291281,-0.0428885257668836,0.00184249319649671,1.00518570183265,0.806266740299966,1230.66764348553,0.00358652234703939,0.358652234703939,""
"323",-0.747468548519942,-0.043560199875947,0.00190051464257215,1.00511360638677,0.806188507985201,1230.60192493641,0.00358388641745085,0.358388641745085,""
"324",0.459665892258602,0.0311291888836482,0.000972817677051591,1.0073225620943,0.808496897186541,1233.11895908033,0.00374295993649494,0.374295993649494,""
"325",-0.00663330589476787,0.00367771724746637,1.36108047617497e-05,1.00930949909317,0.810067984304555,1233.41887348254,0.00433205430234127,0.433205430234127,""
"326",-0.0189056774787598,0.00286319408087208,8.24943521577518e-06,1.00930139140325,0.810059512067862,1233.37990440619,0.0043314661267365,0.43314661267365,""
"327",1.16316995101909,0.0734039063765495,0.00538065489630549,1.00292351522501,0.80316924916479,1226.43948372867,0.00407021698019579,0.407021698019579,""
"328",0.982441071287268,0.063375065126343,0.00401911888577769,1.00466612381256,0.805117097047538,1228.63531043953,0.00408367805303921,0.40836780530392,""
"329",1.08659728480783,0.0691928368296082,0.00478538460975637,1.00369740660187,0.804033946060371,1227.40782010341,0.00407645941172249,0.407645941172248,""
"330",0.514803068936793,0.0360418339068123,0.00130472894099492,1.00777655729851,0.80860578562375,1232.59633525938,0.00409792387946914,0.409792387946914,""
"331",0.625074441971821,0.0426589855884377,0.00182659978424791,1.00722964043614,0.807990209330811,1231.91499363647,0.00409724781676631,0.409724781676631,""
"332",0.211715529792627,0.0161652348582975,0.000262447545433334,1.00771576939668,0.809060825653565,1233.60391660891,0.00363644244142621,0.363644244142621,""
"333",-2.80791788802618,-0.163086424555331,0.0261502899312101,0.98124290059019,0.780349279724059,1214.68413886646,0.00267597275574522,0.267597275574522,""
"334",0.843163016159674,0.0528970995178489,0.00280290064422376,1.00531266760434,0.806245828127836,1231.28083220399,0.00373102172744032,0.373102172744031,""
"335",1.72703778750501,0.0974258716186209,0.00941798336325828,0.996199589879082,0.79614692897823,1223.40136550341,0.00358670951621501,0.3586709516215,""
"336",-3.82386684232926,-0.192920295677943,0.0365758014156831,0.971792600416204,0.770527923173994,1208.19395897609,0.00195386086392171,0.195386086392171,"*"
"337",0.232818552551097,0.0176929480196494,0.000314460891550093,1.00789298104109,0.80914797144172,1233.5833134027,0.00373565390704712,0.373565390704712,""
"338",1.03103444535117,0.0630664677531684,0.0039779834435954,1.00386734786211,0.804636930675537,1229.9502783724,0.00371398650233771,0.37139865023377,""
"339",-1.21577635632378,-0.0734465648341067,0.00538163295294495,1.00111317421631,0.801839996173525,1227.25557872124,0.00344500454488602,0.344500454488602,""
"340",-0.503039584881532,-0.0279713284418627,0.000784829197784008,1.00656864715943,0.807764595370025,1231.98251561244,0.00363965293660135,0.363965293660135,""
"341",0.13288616743809,0.0116596716541578,0.000136580066297494,1.00799613912121,0.809271690390021,1233.63619850882,0.00372906899663969,0.372906899663969,""
